order_date,customer_id,product_id,product_category_x,revenue,quantity,region,customer_acquisition_channel,product_name,product_category_y,cost_price,list_price,supplier,launch_date,signup_date,age_group,gender,city,customer_type,loyalty_tier,profit_amount,profit_margin,tenure_days,product_age,product_age_days
2023-02-05,C2498,P0050,Networking,4578.68,4,North West,Paid,Wish Laptop,Laptops,866.65,977.88,TechCorp,2024-06-11,2022-04-11,26-35,Male,Sheffield,Returning,Silver,1112.0800000000004,24.28822280657308,1390,-492,-492
2023-08-24,C0962,P0070,Smartphones,4159.92,4,London,Organic,Mr Monitor,Monitors,527.71,760.48,Quantum Supplies,2023-03-14,2021-05-09,46-55,Female,Leeds,Returning,Gold,2049.08,49.257678032269844,1727,163,163
2023-01-16,C2386,P0069,Tablets,3890.36,2,South East,Social,Discuss Monitor,Monitors,760.58,854.03,TechCorp,2020-03-05,2022-08-25,26-35,Male,Southampton,New,Bronze,2369.2,60.89924839860578,1254,1047,1047
2023-04-11,C2889,P0081,Smartphones,5286.36,3,London,Organic,Rest Smartphone,Smartphones,886.82,1287.4,Digitex,2023-07-27,2024-01-12,36-45,Male,Nottingham,New,Silver,2625.8999999999996,49.67312101332485,749,-107,-107
2024-06-01,C0469,P0087,Monitors,3502.48,2,South West,Email,About Smartphone,Smartphones,317.67,376.2,Digitex,2021-03-29,2022-03-02,36-45,Female,London,New,Bronze,2867.14,81.86028185742673,1430,1160,1160
2023-04-24,C2406,P0027,Networking,988.8,2,North West,Paid,Not Smartphone,Smartphones,534.05,606.88,Nova Electronics,2020-01-23,2023-03-01,26-35,Female,Leeds,New,Bronze,-79.29999999999995,-8.019822006472488,1066,1187,1187
2024-04-03,C1253,P0053,Accessories,755.89,1,Wales,Social,Threat Accessorie,Accessories,795.39,1131.84,Nova Electronics,2019-06-23,2022-11-15,26-35,Male,Sheffield,Returning,Bronze,-39.5,-5.22562806757597,1172,1746,1746
2023-09-21,C2551,P0084,Monitors,3086.76,2,Wales,Organic,Grow Networkin,Networking,57.43,81.94,ByteWare,2019-12-13,2021-11-23,46-55,Male,Cardiff,Returning,Silver,2971.9,96.27894620896991,1529,1378,1378
2023-07-16,C1221,P0073,Monitors,3712.47,3,London,Organic,Claim Smartphone,Smartphones,163.89,238.64,Quantum Supplies,2024-05-03,2021-09-08,36-45,Female,Leeds,New,Bronze,3220.7999999999997,86.75625661621508,1605,-292,-292
2024-03-12,C1068,P0011,Accessories,959.72,2,South West,Organic,Agreement Monitor,Monitors,974.46,1219.45,TechCorp,2023-10-10,2023-05-07,36-45,Female,Bristol,Returning,Gold,-989.2,-103.07172925436585,999,154,154
2024-03-19,C2562,P0088,Accessories,7722.04,4,North East,Social,Month Tablet,Tablets,703.12,1013.31,Nova Electronics,2020-07-09,2021-06-21,26-35,Male,Belfast,New,Bronze,4909.5599999999995,63.57853624171851,1684,1349,1349
2023-03-06,C0341,P0097,Smartphones,1197.46,1,Wales,Organic,Place Laptop,Laptops,249.57,299.44,Digitex,2021-10-04,2024-05-05,36-45,Male,Leicester,New,Gold,947.8900000000001,79.15838524877658,635,518,518
2023-06-25,C2317,P0052,Accessories,3601.5,2,South West,Organic,Discuss Smartphone,Smartphones,938.74,1247.04,FutureTek,2021-10-04,2022-07-05,46-55,Male,Belfast,Returning,Silver,1724.02,47.86949881993613,1305,629,629
2023-10-05,C0775,P0083,Accessories,1641.25,1,North East,Paid,Specific Networkin,Networking,631.09,943.41,Digitex,2024-06-14,2021-12-25,26-35,Female,Sheffield,New,Silver,1010.16,61.54821020563595,1497,-253,-253
2024-05-24,C2530,P0044,Smartphones,3661.24,2,North East,Paid,Science Accessorie,Accessories,932.47,1307.42,Nova Electronics,2019-08-10,2020-10-30,26-35,Male,Bristol,New,Bronze,1796.2999999999997,49.06261266674678,1918,1749,1749
2024-06-03,C0273,P0031,Networking,1676.52,1,South West,Organic,Present Laptop,Laptops,734.69,1008.5,FutureTek,2022-01-28,2023-01-16,65+,Female,Newcastle,Returning,Silver,941.8299999999999,56.17767757020494,1110,857,857
2023-05-18,C1030,P0045,Monitors,1758.92,1,Scotland,Referral,Politics Networkin,Networking,727.3,916.1,Nova Electronics,2024-05-26,2023-03-02,26-35,Male,Bristol,New,Silver,1031.6200000000001,58.65076296818502,1065,-374,-374
2023-03-27,C2933,P0026,Networking,371.26,2,Scotland,Social,Show Monitor,Monitors,902.93,1137.48,Quantum Supplies,2022-11-28,2023-10-12,18-25,Male,Leeds,New,Gold,-1434.6,-386.41383397080216,841,119,119
2023-04-10,C1456,P0050,Networking,4578.68,4,North West,Organic,Wish Laptop,Laptops,866.65,977.88,TechCorp,2024-06-11,2023-07-14,56-65,Female,Newcastle,Returning,Gold,1112.0800000000004,24.28822280657308,931,-428,-428
2023-07-04,C2752,P0011,Accessories,959.72,2,North East,Paid,Agreement Monitor,Monitors,974.46,1219.45,TechCorp,2023-10-10,2020-12-29,36-45,Male,London,Returning,Silver,-989.2,-103.07172925436585,1858,-98,-98
2024-02-01,C2634,P0023,Tablets,3334.68,2,London,Organic,Her Monitor,Monitors,348.94,475.32,FutureTek,2021-12-04,2021-03-15,36-45,Female,Leeds,New,Silver,2636.7999999999997,79.0720548898245,1782,789,789
2023-06-04,C2416,P0006,Accessories,335.94,3,South East,Referral,Begin Accessorie,Accessories,476.75,577.48,Nova Electronics,2024-01-09,2021-01-24,18-25,Non-binary,Manchester,Returning,Bronze,-1094.31,-325.7456688694409,1832,-219,-219
2024-01-26,C2640,P0063,Laptops,5517.36,4,London,Social,Evidence Smartphone,Smartphones,511.36,606.22,Quantum Supplies,2020-03-09,2022-05-17,18-25,Male,Birmingham,Returning,Bronze,3471.9199999999996,62.927197065263094,1354,1418,1418
2024-03-04,C2403,P0060,Accessories,4327.08,4,South East,Email,Difference Laptop,Laptops,817.62,1179.32,Quantum Supplies,2023-04-01,2024-03-18,26-35,Male,Newcastle,New,Bronze,1056.6,24.418314429130035,683,338,338
2023-01-21,C2272,P0029,Smartphones,5218.92,3,London,Referral,Bar Networkin,Networking,616.59,773.15,Quantum Supplies,2023-09-12,2021-08-17,26-35,Female,Sheffield,New,Silver,3369.15,64.55645995723253,1627,-234,-234
2023-01-28,C2327,P0036,Networking,767.44,2,South West,Paid,Base Tablet,Tablets,532.28,627.86,FutureTek,2020-12-24,2020-11-10,46-55,Male,Liverpool,New,Bronze,-297.1199999999999,-38.715730219952036,1907,765,765
2024-05-10,C0887,P0078,Laptops,1072.56,4,London,Social,Newspaper Accessorie,Accessories,932.57,1374.88,Digitex,2021-02-20,2021-07-30,36-45,Male,Glasgow,Returning,Silver,-2657.7200000000003,-247.79219810546732,1645,1175,1175
2024-03-03,C0937,P0035,Networking,378.46,2,Scotland,Social,Spring Smartphone,Smartphones,917.0,1328.01,ByteWare,2021-06-18,2023-02-11,18-25,Female,Nottingham,Returning,Bronze,-1455.54,-384.595465835227,1084,989,989
2023-12-21,C0181,P0049,Tablets,1289.12,4,North East,Social,Hundred Laptop,Laptops,722.45,811.71,TechCorp,2021-04-18,2022-09-11,46-55,Male,Newcastle,New,Bronze,-1600.6800000000003,-124.168424972074,1237,977,977
2024-05-20,C1754,P0069,Tablets,1945.18,1,Wales,Paid,Discuss Monitor,Monitors,760.58,854.03,TechCorp,2020-03-05,2022-05-14,18-25,Male,Leicester,Returning,Bronze,1184.6,60.89924839860578,1357,1537,1537
2024-06-22,C2645,P0033,Smartphones,1356.84,1,London,Paid,Sea Tablet,Tablets,200.25,220.53,Quantum Supplies,2019-08-05,2021-01-27,36-45,Female,Leeds,Returning,Bronze,1156.59,85.24144335367471,1829,1783,1783
2023-02-19,C2781,P0088,Accessories,1930.51,1,Scotland,Organic,Month Tablet,Tablets,703.12,1013.31,Nova Electronics,2020-07-09,2020-02-11,18-25,Female,Cardiff,Returning,Gold,1227.3899999999999,63.57853624171851,2180,955,955
2023-07-11,C1478,P0062,Laptops,1376.55,1,London,Paid,Low Laptop,Laptops,930.05,1338.79,TechCorp,2020-03-19,2022-11-06,36-45,Male,Sheffield,Returning,Bronze,446.5,32.43616287094548,1181,1209,1209
2024-01-15,C1766,P0074,Smartphones,2337.39,3,West Midlands,Social,Collection Smartphone,Smartphones,614.79,828.58,ByteWare,2022-08-04,2022-03-19,65+,Female,Nottingham,Returning,Silver,493.02,21.092757306226176,1413,529,529
2023-10-22,C0277,P0065,Networking,1426.68,2,West Midlands,Organic,Nothing Accessorie,Accessories,930.19,1315.34,Digitex,2021-03-27,2024-03-23,65+,Male,Leicester,Returning,Silver,-433.70000000000005,-30.399248605153222,678,939,939
2023-03-09,C1608,P0054,Smartphones,1043.58,1,Wales,Organic,Drop Smartphone,Smartphones,142.08,180.79,TechCorp,2019-04-10,2024-05-01,36-45,Female,Sheffield,New,Bronze,901.4999999999999,86.38532743057551,639,1429,1429
2023-07-04,C2443,P0041,Laptops,496.64,1,South West,Paid,Commercial Laptop,Laptops,745.31,1063.12,TechCorp,2022-02-24,2020-12-11,36-45,Female,Newcastle,Returning,Silver,-248.66999999999996,-50.070473582474214,1876,495,495
2023-05-01,C2582,P0072,Tablets,1691.26,1,West Midlands,Referral,Traditional Smartphone,Smartphones,615.28,842.99,TechCorp,2019-12-07,2024-03-15,18-25,Male,Leicester,New,Bronze,1075.98,63.62002294147558,686,1241,1241
2023-08-04,C1692,P0068,Networking,7031.64,4,West Midlands,Referral,Inside Tablet,Tablets,970.27,1292.08,Nova Electronics,2022-01-29,2023-08-01,65+,Male,Edinburgh,New,Bronze,3150.5600000000004,44.80547923386295,913,552,552
2023-08-31,C0549,P0082,Laptops,217.02,1,South West,Paid,Social Tablet,Tablets,199.86,286.5,Digitex,2021-04-08,2024-06-20,56-65,Male,Belfast,New,Silver,17.159999999999997,7.907105335913739,589,875,875
2023-04-06,C0488,P0056,Laptops,1392.16,4,North East,Paid,Institution Networkin,Networking,984.96,1122.23,FutureTek,2021-04-11,2023-10-01,36-45,Male,Newcastle,New,Bronze,-2547.6800000000003,-183.001953798414,852,725,725
2024-01-16,C0096,P0066,Tablets,897.79,1,West Midlands,Organic,Skin Tablet,Tablets,711.76,990.91,Quantum Supplies,2023-12-22,2023-07-30,36-45,Female,Belfast,New,Gold,186.02999999999997,20.720881275131152,915,25,25
2024-05-20,C1389,P0062,Laptops,2753.1,2,South East,Paid,Low Laptop,Laptops,930.05,1338.79,TechCorp,2020-03-19,2022-08-27,26-35,Female,Edinburgh,New,Bronze,893.0,32.43616287094548,1252,1523,1523
2024-04-01,C1452,P0015,Tablets,1183.7,2,North West,Referral,Fall Smartphone,Smartphones,411.12,526.79,TechCorp,2019-01-21,2022-02-02,18-25,Male,Cardiff,New,Silver,361.46000000000004,30.536453493283773,1458,1897,1897
2023-02-23,C2934,P0017,Tablets,498.62,2,North East,Organic,Save Tablet,Tablets,939.82,1277.42,FutureTek,2022-08-06,2020-11-07,46-55,Female,Nottingham,New,Bronze,-1381.02,-276.9684328747343,1910,201,201
2023-07-22,C2389,P0042,Laptops,1619.84,1,Scotland,Paid,Hear Monitor,Monitors,171.97,221.86,Nova Electronics,2020-10-12,2022-01-05,18-25,Female,Cardiff,New,Bronze,1447.87,89.38351935993678,1486,1013,1013
2023-10-26,C2275,P0049,Tablets,1289.12,4,South West,Social,Hundred Laptop,Laptops,722.45,811.71,TechCorp,2021-04-18,2023-06-10,18-25,Female,Southampton,Returning,Bronze,-1600.6800000000003,-124.168424972074,965,921,921
2024-02-10,C1934,P0065,Networking,2140.02,3,Scotland,Social,Nothing Accessorie,Accessories,930.19,1315.34,Digitex,2021-03-27,2021-06-14,26-35,Female,Birmingham,Returning,Gold,-650.5500000000002,-30.399248605153232,1691,1050,1050
2023-11-29,C0308,P0040,Smartphones,4155.0,3,Scotland,Organic,They Tablet,Tablets,105.03,152.42,Nova Electronics,2022-02-07,2024-03-12,65+,Male,Newcastle,Returning,Gold,3839.91,92.41660649819494,689,660,660
2024-05-20,C1166,P0093,Accessories,3608.5,2,North West,Paid,Decide Accessorie,Accessories,59.19,66.89,ByteWare,2020-04-19,2020-12-24,46-55,Male,Belfast,New,Silver,3490.12,96.71941249826797,1863,1492,1492
2024-06-14,C0429,P0011,Accessories,959.72,2,London,Paid,Agreement Monitor,Monitors,974.46,1219.45,TechCorp,2023-10-10,2022-06-17,18-25,Female,Newcastle,Returning,Bronze,-989.2,-103.07172925436585,1323,248,248
2023-02-15,C2930,P0029,Smartphones,1739.64,1,Scotland,Paid,Bar Networkin,Networking,616.59,773.15,Quantum Supplies,2023-09-12,2021-07-24,46-55,Male,Liverpool,Returning,Bronze,1123.0500000000002,64.55645995723253,1651,-209,-209
2023-04-02,C0009,P0062,Laptops,1376.55,1,London,Organic,Low Laptop,Laptops,930.05,1338.79,TechCorp,2020-03-19,2022-10-29,26-35,Male,Southampton,Returning,Bronze,446.5,32.43616287094548,1189,1109,1109
2023-05-27,C0023,P0070,Smartphones,2079.96,2,Scotland,Organic,Mr Monitor,Monitors,527.71,760.48,Quantum Supplies,2023-03-14,2020-01-21,36-45,Female,Cardiff,New,Bronze,1024.54,49.257678032269844,2201,74,74
2023-04-10,C1659,P0068,Networking,1757.91,1,London,Referral,Inside Tablet,Tablets,970.27,1292.08,Nova Electronics,2022-01-29,2020-10-26,26-35,Female,Newcastle,New,Gold,787.6400000000001,44.80547923386295,1922,436,436
2023-12-22,C2004,P0084,Monitors,4630.14,3,South East,Social,Grow Networkin,Networking,57.43,81.94,ByteWare,2019-12-13,2020-11-20,56-65,Male,Manchester,Returning,Silver,4457.85,96.27894620896993,1897,1470,1470
2024-02-13,C0346,P0042,Laptops,1619.84,1,South West,Social,Hear Monitor,Monitors,171.97,221.86,Nova Electronics,2020-10-12,2020-08-27,46-55,Prefer not to say,London,New,Bronze,1447.87,89.38351935993678,1982,1219,1219
2023-09-24,C1280,P0017,Tablets,747.93,3,London,Organic,Save Tablet,Tablets,939.82,1277.42,FutureTek,2022-08-06,2021-07-27,26-35,Male,Leicester,Returning,Bronze,-2071.53,-276.9684328747343,1648,414,414
2023-10-23,C2751,P0075,Smartphones,4407.16,4,South East,Paid,Pick Accessorie,Accessories,604.49,791.35,FutureTek,2019-07-17,2020-05-06,46-55,Female,Southampton,New,Bronze,1989.1999999999998,45.135642908358214,2095,1559,1559
2023-05-25,C0513,P0097,Smartphones,2394.92,2,South West,Referral,Place Laptop,Laptops,249.57,299.44,Digitex,2021-10-04,2020-06-15,26-35,Female,Leicester,New,Silver,1895.7800000000002,79.15838524877658,2055,598,598
2024-03-30,C0542,P0001,Networking,1068.4,4,South East,Organic,Purpose Networkin,Networking,73.76,89.25,TechCorp,2019-12-12,2023-09-26,65+,Female,Birmingham,New,Bronze,773.3600000000001,72.38487457880944,857,1570,1570
2023-10-03,C2655,P0060,Accessories,1081.77,1,North West,Social,Difference Laptop,Laptops,817.62,1179.32,Quantum Supplies,2023-04-01,2023-06-23,26-35,Male,Sheffield,Returning,Bronze,264.15,24.418314429130035,952,185,185
2023-01-20,C0738,P0062,Laptops,4129.65,3,North East,Paid,Low Laptop,Laptops,930.05,1338.79,TechCorp,2020-03-19,2020-04-12,36-45,Male,London,Returning,Silver,1339.5,32.43616287094548,2119,1037,1037
2023-12-06,C2396,P0063,Laptops,2758.68,2,South East,Social,Evidence Smartphone,Smartphones,511.36,606.22,Quantum Supplies,2020-03-09,2022-04-17,36-45,Female,Leeds,New,Gold,1735.9599999999998,62.927197065263094,1384,1367,1367
2023-11-21,C1570,P0017,Tablets,997.24,4,West Midlands,Social,Save Tablet,Tablets,939.82,1277.42,FutureTek,2022-08-06,2022-08-25,26-35,Male,Nottingham,New,Bronze,-2762.04,-276.9684328747343,1254,472,472
2023-08-11,C0787,P0080,Tablets,2067.72,4,West Midlands,Paid,Response Laptop,Laptops,560.75,730.29,TechCorp,2019-12-22,2023-07-20,65+,Female,Edinburgh,New,Silver,-175.2800000000002,-8.476969802487774,925,1328,1328
2023-03-06,C2181,P0081,Smartphones,1762.12,1,North West,Organic,Rest Smartphone,Smartphones,886.82,1287.4,Digitex,2023-07-27,2021-07-18,26-35,Female,Newcastle,Returning,Gold,875.2999999999998,49.67312101332485,1657,-143,-143
2023-10-29,C2280,P0073,Monitors,4949.96,4,North East,Organic,Claim Smartphone,Smartphones,163.89,238.64,Quantum Supplies,2024-05-03,2024-05-28,26-35,Male,Nottingham,Returning,Silver,4294.4,86.75625661621508,612,-187,-187
2023-11-08,C1244,P0100,Laptops,5446.71,3,Scotland,Social,Unit Smartphone,Smartphones,977.4,1392.12,Nova Electronics,2021-08-13,2021-03-07,18-25,Male,Liverpool,Returning,Gold,2514.51,46.16566698061766,1790,817,817
2023-08-18,C2743,P0001,Networking,1068.4,4,Scotland,Paid,Purpose Networkin,Networking,73.76,89.25,TechCorp,2019-12-12,2023-12-01,46-55,Male,Cardiff,Returning,Gold,773.3600000000001,72.38487457880944,791,1345,1345
2023-02-07,C2542,P0089,Monitors,1522.77,1,Wales,Paid,Movement Monitor,Monitors,288.57,422.25,Quantum Supplies,2019-11-27,2023-03-18,36-45,Male,Belfast,Returning,Silver,1234.2,81.0496660690715,1049,1168,1168
2023-08-17,C1917,P0092,Networking,3951.78,3,South West,Paid,Movement Tablet,Tablets,754.17,996.01,Nova Electronics,2024-03-07,2024-04-14,26-35,Male,Birmingham,New,Gold,1689.2700000000004,42.74706587917345,656,-203,-203
2023-08-10,C0429,P0073,Monitors,2474.98,2,West Midlands,Organic,Claim Smartphone,Smartphones,163.89,238.64,Quantum Supplies,2024-05-03,2022-06-17,18-25,Female,Newcastle,Returning,Bronze,2147.2,86.75625661621508,1323,-267,-267
2023-01-17,C0054,P0021,Monitors,586.82,2,West Midlands,Email,Blue Laptop,Laptops,830.71,1181.28,Nova Electronics,2019-10-16,2020-04-08,56-65,Female,Glasgow,Returning,Gold,-1074.6,-183.1225929586585,2123,1189,1189
2023-06-19,C2631,P0096,Laptops,4788.8,4,Wales,Organic,Why Tablet,Tablets,904.03,1282.32,Digitex,2019-01-02,2022-08-13,26-35,Male,Nottingham,New,Bronze,1172.6800000000003,24.487971934513872,1266,1629,1629
2023-07-27,C1210,P0080,Tablets,2067.72,4,South East,Paid,Response Laptop,Laptops,560.75,730.29,TechCorp,2019-12-22,2023-12-09,36-45,Male,Southampton,New,Bronze,-175.2800000000002,-8.476969802487774,783,1313,1313
2023-06-13,C0457,P0078,Laptops,1072.56,4,South West,Paid,Newspaper Accessorie,Accessories,932.57,1374.88,Digitex,2021-02-20,2021-05-16,46-55,Female,London,Returning,Bronze,-2657.7200000000003,-247.79219810546732,1720,843,843
2023-01-05,C2143,P0054,Smartphones,4174.32,4,London,Organic,Drop Smartphone,Smartphones,142.08,180.79,TechCorp,2019-04-10,2024-05-17,36-45,Female,Birmingham,New,Bronze,3605.9999999999995,86.38532743057551,623,1366,1366
2024-01-23,C1750,P0051,Tablets,4520.04,3,South West,Paid,Rise Smartphone,Smartphones,685.53,812.83,Digitex,2023-09-27,2020-04-26,46-55,Male,Newcastle,New,Bronze,2463.45,54.500623888284174,2105,118,118
2023-06-13,C2891,P0044,Smartphones,5491.86,3,North West,Social,Science Accessorie,Accessories,932.47,1307.42,Nova Electronics,2019-08-10,2020-11-11,56-65,Female,Cardiff,New,Silver,2694.45,49.06261266674679,1906,1403,1403
2024-03-07,C1477,P0100,Laptops,3631.14,2,Scotland,Referral,Unit Smartphone,Smartphones,977.4,1392.12,Nova Electronics,2021-08-13,2024-05-10,65+,Male,Leeds,New,Bronze,1676.34,46.16566698061766,630,937,937
2023-12-04,C1027,P0048,Networking,944.76,1,West Midlands,Social,Common Laptop,Laptops,576.23,769.48,ByteWare,2022-12-07,2022-02-07,18-25,Male,Bristol,Returning,Silver,368.53,39.007790338286966,1453,362,362
2023-12-11,C0073,P0060,Accessories,2163.54,2,North East,Organic,Difference Laptop,Laptops,817.62,1179.32,Quantum Supplies,2023-04-01,2021-12-12,36-45,Female,Manchester,New,Bronze,528.3,24.418314429130035,1510,254,254
2023-07-23,C1040,P0036,Networking,1534.88,4,North East,Referral,Base Tablet,Tablets,532.28,627.86,FutureTek,2020-12-24,2022-11-19,26-35,Male,Southampton,Returning,Silver,-594.2399999999998,-38.715730219952036,1168,941,941
2023-01-24,C2143,P0085,Smartphones,1336.51,1,West Midlands,Organic,Finally Tablet,Tablets,148.41,215.38,FutureTek,2022-09-12,2024-05-17,36-45,Female,Birmingham,New,Bronze,1188.1,88.89570598050145,623,134,134
2024-06-27,C1603,P0064,Monitors,1514.21,1,North West,Referral,Employee Accessorie,Accessories,206.41,227.23,TechCorp,2023-10-11,2023-11-01,26-35,Male,Leicester,Returning,Gold,1307.8,86.36846936686456,821,260,260
2024-02-19,C1355,P0070,Smartphones,2079.96,2,North West,Referral,Mr Monitor,Monitors,527.71,760.48,Quantum Supplies,2023-03-14,2021-12-02,36-45,Female,Leeds,New,Bronze,1024.54,49.257678032269844,1520,342,342
2023-08-17,C0315,P0027,Networking,1483.2,3,Scotland,Organic,Not Smartphone,Smartphones,534.05,606.88,Nova Electronics,2020-01-23,2021-10-08,26-35,Non-binary,Belfast,New,Bronze,-118.94999999999982,-8.019822006472479,1575,1302,1302
2023-01-18,C1910,P0059,Accessories,794.16,1,London,Social,Under Accessorie,Accessories,314.62,377.52,Nova Electronics,2021-09-04,2020-03-14,26-35,Non-binary,Liverpool,Returning,Silver,479.53999999999996,60.383298075954464,2148,501,501
2024-06-23,C2851,P0052,Accessories,7203.0,4,North East,Email,Discuss Smartphone,Smartphones,938.74,1247.04,FutureTek,2021-10-04,2021-06-04,26-35,Male,Cardiff,New,Bronze,3448.04,47.86949881993613,1701,993,993
2023-03-19,C1471,P0070,Smartphones,1039.98,1,Scotland,Email,Mr Monitor,Monitors,527.71,760.48,Quantum Supplies,2023-03-14,2020-05-25,46-55,Female,Leicester,New,Gold,512.27,49.257678032269844,2076,5,5
2023-09-02,C1136,P0041,Laptops,1489.92,3,South East,Organic,Commercial Laptop,Laptops,745.31,1063.12,TechCorp,2022-02-24,2021-03-04,18-25,Female,Belfast,Returning,Silver,-746.0099999999998,-50.07047358247421,1793,555,555
2024-06-24,C0611,P0077,Monitors,2046.3,3,Wales,Organic,Pick Tablet,Tablets,174.33,236.78,Quantum Supplies,2022-12-25,2022-09-06,18-25,Male,Southampton,New,Silver,1523.31,74.44216390558569,1242,547,547
2023-03-31,C2081,P0003,Smartphones,644.2,2,Scotland,Social,Election Monitor,Monitors,610.97,679.83,TechCorp,2020-11-24,2022-04-15,36-45,Male,Southampton,New,Silver,-577.74,-89.68332815895684,1386,857,857
2024-06-17,C0443,P0057,Smartphones,4783.65,3,South West,Social,Attorney Accessorie,Accessories,372.34,537.91,FutureTek,2020-10-17,2021-09-09,46-55,Female,Manchester,Returning,Bronze,3666.6299999999997,76.64921137625035,1604,1339,1339
2023-11-11,C0593,P0023,Tablets,5002.02,3,London,Paid,Her Monitor,Monitors,348.94,475.32,FutureTek,2021-12-04,2020-10-27,26-35,Male,Glasgow,New,Silver,3955.2000000000007,79.07205488982451,1921,707,707
2023-11-12,C0911,P0075,Smartphones,2203.58,2,London,Social,Pick Accessorie,Accessories,604.49,791.35,FutureTek,2019-07-17,2023-01-18,26-35,Male,Edinburgh,Returning,Bronze,994.5999999999999,45.135642908358214,1108,1579,1579
2023-12-31,C2758,P0075,Smartphones,1101.79,1,London,Paid,Pick Accessorie,Accessories,604.49,791.35,FutureTek,2019-07-17,2022-06-27,18-25,Male,Sheffield,New,Bronze,497.29999999999995,45.135642908358214,1313,1628,1628
2024-03-14,C1832,P0079,Tablets,7054.04,4,Wales,Paid,On Laptop,Laptops,640.1,848.26,Quantum Supplies,2019-02-05,2022-10-05,36-45,Female,Nottingham,New,Gold,4493.639999999999,63.70306944672839,1213,1864,1864
2023-02-05,C1315,P0082,Laptops,434.04,2,Wales,Paid,Social Tablet,Tablets,199.86,286.5,Digitex,2021-04-08,2021-04-04,26-35,Male,Cardiff,Returning,Silver,34.31999999999999,7.907105335913739,1762,668,668
2024-01-28,C2921,P0097,Smartphones,1197.46,1,Scotland,Paid,Place Laptop,Laptops,249.57,299.44,Digitex,2021-10-04,2020-02-06,46-55,Female,Sheffield,New,Silver,947.8900000000001,79.15838524877658,2185,846,846
2024-04-08,C0856,P0064,Monitors,3028.42,2,North East,Organic,Employee Accessorie,Accessories,206.41,227.23,TechCorp,2023-10-11,2021-09-05,26-35,Male,Manchester,New,Silver,2615.6,86.36846936686456,1608,180,180
2023-07-05,C1038,P0075,Smartphones,4407.16,4,West Midlands,Organic,Pick Accessorie,Accessories,604.49,791.35,FutureTek,2019-07-17,2020-05-10,26-35,Male,Belfast,New,Bronze,1989.1999999999998,45.135642908358214,2091,1449,1449
2023-12-31,C0382,P0053,Accessories,3023.56,4,Scotland,Organic,Threat Accessorie,Accessories,795.39,1131.84,Nova Electronics,2019-06-23,2020-04-10,65+,Male,Birmingham,New,Gold,-158.0,-5.22562806757597,2121,1652,1652
2023-11-20,C1789,P0002,Networking,2345.24,4,South East,Referral,Ago Smartphone,Smartphones,749.65,1027.53,Nova Electronics,2021-05-04,2022-09-17,56-65,Female,Cardiff,New,Bronze,-653.3600000000001,-27.858982449557406,1231,930,930
2024-06-04,C2829,P0010,Networking,2835.16,2,West Midlands,Referral,Mouth Monitor,Monitors,816.77,1136.86,Digitex,2024-02-14,2020-06-04,18-25,Female,Birmingham,New,Bronze,1201.62,42.38279321096516,2066,111,111
2024-03-02,C1236,P0058,Accessories,3639.0,3,South East,Paid,White Smartphone,Smartphones,230.7,295.17,Nova Electronics,2023-10-29,2020-03-01,36-45,Male,Cardiff,New,Silver,2946.9,80.9810387469085,2161,125,125
2023-06-15,C2849,P0064,Monitors,6056.84,4,Wales,Social,Employee Accessorie,Accessories,206.41,227.23,TechCorp,2023-10-11,2021-10-23,36-45,Male,Edinburgh,Returning,Silver,5231.2,86.36846936686456,1560,-118,-118
2024-04-30,C0832,P0085,Smartphones,1336.51,1,North East,Organic,Finally Tablet,Tablets,148.41,215.38,FutureTek,2022-09-12,2022-01-06,18-25,Female,Manchester,Returning,Gold,1188.1,88.89570598050145,1485,596,596
2024-02-05,C0121,P0052,Accessories,1800.75,1,South West,Referral,Discuss Smartphone,Smartphones,938.74,1247.04,FutureTek,2021-10-04,2021-03-23,46-55,Female,Southampton,New,Silver,862.01,47.86949881993613,1774,854,854
2023-03-30,C2440,P0050,Networking,4578.68,4,West Midlands,Organic,Wish Laptop,Laptops,866.65,977.88,TechCorp,2024-06-11,2021-01-01,65+,Female,Leicester,Returning,Silver,1112.0800000000004,24.28822280657308,1855,-439,-439
2023-03-03,C0252,P0087,Monitors,3502.48,2,Wales,Paid,About Smartphone,Smartphones,317.67,376.2,Digitex,2021-03-29,2021-02-13,56-65,Female,Glasgow,New,Silver,2867.14,81.86028185742673,1812,704,704
2024-06-07,C0829,P0001,Networking,801.3,3,North East,Social,Purpose Networkin,Networking,73.76,89.25,TechCorp,2019-12-12,2020-10-20,56-65,Male,Cardiff,New,Bronze,580.02,72.38487457880943,1928,1639,1639
2024-04-01,C2132,P0094,Accessories,571.92,2,South West,Paid,Hour Networkin,Networking,568.31,814.86,Nova Electronics,2020-05-16,2024-06-19,26-35,Female,Nottingham,New,Gold,-564.6999999999999,-98.73758567631836,590,1416,1416
2024-01-27,C1346,P0046,Tablets,1393.86,3,London,Organic,Congress Networkin,Networking,404.75,590.87,FutureTek,2023-07-18,2020-02-28,56-65,Non-binary,Cardiff,New,Bronze,179.6099999999999,12.88579914769058,2163,193,193
2023-11-01,C1930,P0013,Laptops,1529.67,1,West Midlands,Paid,Kind Tablet,Tablets,232.67,262.41,ByteWare,2020-11-15,2020-08-22,26-35,Female,Bristol,New,Bronze,1297.0,84.78952976785841,1987,1081,1081
